# Recfast++ output. The columns are z, Xe=Ne/NH, Te
#
2.93801901e+03 1.07933652e+00 8.00882469e+03 
2.93654327e+03 1.07933350e+00 8.00480330e+03 
2.93506753e+03 1.07933043e+00 8.00078192e+03 
2.93359180e+03 1.07932730e+00 7.99676053e+03 
2.93211606e+03 1.07932411e+00 7.99273914e+03 
2.93064032e+03 1.07932087e+00 7.98871776e+03 
2.92916458e+03 1.07931757e+00 7.98469637e+03 
2.92768884e+03 1.07931421e+00 7.98067498e+03 
2.92621311e+03 1.07931079e+00 7.97665359e+03 
2.92473737e+03 1.07930731e+00 7.97263221e+03 
2.92326163e+03 1.07930377e+00 7.96861082e+03 
2.92178589e+03 1.07930016e+00 7.96458943e+03 
2.92031016e+03 1.07929649e+00 7.96056805e+03 
2.91883442e+03 1.07929276e+00 7.95654666e+03 
2.91735868e+03 1.07928896e+00 7.95252527e+03 
2.91588294e+03 1.07928509e+00 7.94850389e+03 
2.91440720e+03 1.07928115e+00 7.94448250e+03 
2.91293147e+03 1.07927715e+00 7.94046111e+03 
2.91145573e+03 1.07927307e+00 7.93643972e+03 
2.90997999e+03 1.07926892e+00 7.93241834e+03 
2.90850425e+03 1.07926469e+00 7.92839695e+03 
2.90702851e+03 1.07926039e+00 7.92437556e+03 
2.90555278e+03 1.07925602e+00 7.92035418e+03 
2.90407704e+03 1.07925156e+00 7.91633279e+03 
2.90260130e+03 1.07924703e+00 7.91231140e+03 
2.90112556e+03 1.07924242e+00 7.90829001e+03 
2.89964982e+03 1.07923772e+00 7.90426863e+03 
2.89817409e+03 1.07923295e+00 7.90024724e+03 
2.89669835e+03 1.07922808e+00 7.89622585e+03 
2.89522261e+03 1.07922314e+00 7.89220447e+03 
2.89374687e+03 1.07921810e+00 7.88818308e+03 
2.89227114e+03 1.07921298e+00 7.88416169e+03 
2.89079540e+03 1.07920776e+00 7.88014031e+03 
2.88931966e+03 1.07920246e+00 7.87611892e+03 
2.88784392e+03 1.07919706e+00 7.87209753e+03 
2.88636818e+03 1.07919157e+00 7.86807614e+03 
2.88489245e+03 1.07918598e+00 7.86405476e+03 
2.88341671e+03 1.07918029e+00 7.86003337e+03 
2.88194097e+03 1.07917450e+00 7.85601198e+03 
2.88046523e+03 1.07916861e+00 7.85199060e+03 
2.87898949e+03 1.07916262e+00 7.84796921e+03 
2.87751376e+03 1.07915653e+00 7.84394782e+03 
2.87603802e+03 1.07915032e+00 7.83992643e+03 
2.87456228e+03 1.07914402e+00 7.83590505e+03 
2.87308654e+03 1.07913760e+00 7.83188366e+03 
2.87161081e+03 1.07913107e+00 7.82786227e+03 
2.87013507e+03 1.07912442e+00 7.82384089e+03 
2.86865933e+03 1.07911767e+00 7.81981950e+03 
2.86718359e+03 1.07911080e+00 7.81579811e+03 
2.86570785e+03 1.07910380e+00 7.81177672e+03 
2.86423212e+03 1.07909669e+00 7.80775534e+03 
2.86275638e+03 1.07908946e+00 7.80373395e+03 
2.86128064e+03 1.07908211e+00 7.79971256e+03 
2.85980490e+03 1.07907462e+00 7.79569118e+03 
2.85832916e+03 1.07906702e+00 7.79166979e+03 
2.85685343e+03 1.07905928e+00 7.78764840e+03 
2.85537769e+03 1.07905141e+00 7.78362701e+03 
2.85390195e+03 1.07904341e+00 7.77960563e+03 
2.85242621e+03 1.07903528e+00 7.77558424e+03 
2.85095048e+03 1.07902701e+00 7.77156285e+03 
2.84947474e+03 1.07901860e+00 7.76754147e+03 
2.84799900e+03 1.07901005e+00 7.76352008e+03 
2.84652326e+03 1.07900136e+00 7.75949869e+03 
2.84504752e+03 1.07899253e+00 7.75547730e+03 
2.84357179e+03 1.07898355e+00 7.75145592e+03 
2.84209605e+03 1.07897442e+00 7.74743453e+03 
2.84062031e+03 1.07896515e+00 7.74341314e+03 
2.83914457e+03 1.07895572e+00 7.73939176e+03 
2.83766883e+03 1.07894614e+00 7.73537037e+03 
2.83619310e+03 1.07893641e+00 7.73134898e+03 
2.83471736e+03 1.07892652e+00 7.72732759e+03 
2.83324162e+03 1.07891646e+00 7.72330621e+03 
2.83176588e+03 1.07890625e+00 7.71928482e+03 
2.83029015e+03 1.07889588e+00 7.71526343e+03 
2.82881441e+03 1.07888534e+00 7.71124205e+03 
2.82733867e+03 1.07887464e+00 7.70722066e+03 
2.82586293e+03 1.07886377e+00 7.70319927e+03 
2.82438719e+03 1.07885272e+00 7.69917788e+03 
2.82291146e+03 1.07884151e+00 7.69515650e+03 
2.82143572e+03 1.07883012e+00 7.69113511e+03 
2.81995998e+03 1.07881856e+00 7.68711372e+03 
2.81848424e+03 1.07880682e+00 7.68309234e+03 
2.81700850e+03 1.07879490e+00 7.67907095e+03 
2.81553277e+03 1.07878280e+00 7.67504956e+03 
2.81405703e+03 1.07877052e+00 7.67102817e+03 
2.81258129e+03 1.07875806e+00 7.66700679e+03 
2.81110555e+03 1.07874541e+00 7.66298540e+03 
2.80962981e+03 1.07873257e+00 7.65896401e+03 
2.80815408e+03 1.07871954e+00 7.65494262e+03 
2.80667834e+03 1.07870633e+00 7.65092124e+03 
2.80520260e+03 1.07869292e+00 7.64689985e+03 
2.80372686e+03 1.07867932e+00 7.64287846e+03 
2.80225113e+03 1.07866552e+00 7.63885708e+03 
2.80077539e+03 1.07865152e+00 7.63483569e+03 
2.79929965e+03 1.07863733e+00 7.63081430e+03 
2.79782391e+03 1.07862294e+00 7.62679291e+03 
2.79634817e+03 1.07860835e+00 7.62277153e+03 
2.79487244e+03 1.07859355e+00 7.61875014e+03 
2.79339670e+03 1.07857855e+00 7.61472875e+03 
2.79192096e+03 1.07856335e+00 7.61070737e+03 
2.79044522e+03 1.07854794e+00 7.60668598e+03 
2.78896948e+03 1.07853232e+00 7.60266459e+03 
2.78749375e+03 1.07851650e+00 7.59864320e+03 
2.78601801e+03 1.07850046e+00 7.59462182e+03 
2.78454227e+03 1.07848422e+00 7.59060043e+03 
2.78306653e+03 1.07846776e+00 7.58657904e+03 
2.78159080e+03 1.07845109e+00 7.58255765e+03 
2.78011506e+03 1.07843421e+00 7.57853627e+03 
2.77863932e+03 1.07841711e+00 7.57451488e+03 
2.77716358e+03 1.07839980e+00 7.57049349e+03 
2.77568784e+03 1.07838227e+00 7.56647211e+03 
2.77421211e+03 1.07836452e+00 7.56245072e+03 
2.77273637e+03 1.07834656e+00 7.55842933e+03 
2.77126063e+03 1.07832837e+00 7.55440794e+03 
2.76978489e+03 1.07830997e+00 7.55038656e+03 
2.76830915e+03 1.07829135e+00 7.54636517e+03 
2.76683342e+03 1.07827250e+00 7.54234378e+03 
2.76535768e+03 1.07825344e+00 7.53832240e+03 
2.76388194e+03 1.07823416e+00 7.53430101e+03 
2.76240620e+03 1.07821465e+00 7.53027962e+03 
2.76093047e+03 1.07819492e+00 7.52625823e+03 
2.75945473e+03 1.07817497e+00 7.52223685e+03 
2.75797899e+03 1.07815480e+00 7.51821546e+03 
2.75650325e+03 1.07813440e+00 7.51419407e+03 
2.75502751e+03 1.07811379e+00 7.51017268e+03 
2.75355178e+03 1.07809294e+00 7.50615130e+03 
2.75207604e+03 1.07807188e+00 7.50212991e+03 
2.75060030e+03 1.07805059e+00 7.49810852e+03 
2.74912456e+03 1.07802908e+00 7.49408714e+03 
2.74764882e+03 1.07800735e+00 7.49006575e+03 
2.74617309e+03 1.07798539e+00 7.48604436e+03 
2.74469735e+03 1.07796321e+00 7.48202297e+03 
2.74322161e+03 1.07794081e+00 7.47800159e+03 
2.74174587e+03 1.07791818e+00 7.47398020e+03 
2.74027014e+03 1.07789534e+00 7.46995881e+03 
2.73879440e+03 1.07787227e+00 7.46593742e+03 
2.73731866e+03 1.07784898e+00 7.46191604e+03 
2.73584292e+03 1.07782547e+00 7.45789465e+03 
2.73436718e+03 1.07780174e+00 7.45387326e+03 
2.73289145e+03 1.07777779e+00 7.44985187e+03 
2.73141571e+03 1.07775362e+00 7.44583049e+03 
2.72993997e+03 1.07772923e+00 7.44180910e+03 
2.72846423e+03 1.07770463e+00 7.43778771e+03 
2.72698849e+03 1.07767980e+00 7.43376633e+03 
2.72551276e+03 1.07765476e+00 7.42974494e+03 
2.72403702e+03 1.07762951e+00 7.42572355e+03 
2.72256128e+03 1.07760404e+00 7.42170216e+03 
2.72108554e+03 1.07757835e+00 7.41768078e+03 
2.71960980e+03 1.07755246e+00 7.41365939e+03 
2.71813407e+03 1.07752635e+00 7.40963800e+03 
2.71665833e+03 1.07750002e+00 7.40561661e+03 
2.71518259e+03 1.07747349e+00 7.40159523e+03 
2.71370685e+03 1.07744675e+00 7.39757384e+03 
2.71223112e+03 1.07741980e+00 7.39355245e+03 
2.71075538e+03 1.07739264e+00 7.38953106e+03 
2.70927964e+03 1.07736528e+00 7.38550968e+03 
2.70780390e+03 1.07733771e+00 7.38148829e+03 
2.70632816e+03 1.07730993e+00 7.37746690e+03 
2.70485243e+03 1.07728196e+00 7.37344552e+03 
2.70337669e+03 1.07725378e+00 7.36942413e+03 
2.70190095e+03 1.07722540e+00 7.36540274e+03 
2.70042521e+03 1.07719682e+00 7.36138135e+03 
2.69894947e+03 1.07716805e+00 7.35735997e+03 
2.69747374e+03 1.07713907e+00 7.35333858e+03 
2.69599800e+03 1.07710991e+00 7.34931719e+03 
2.69452226e+03 1.07708054e+00 7.34529580e+03 
2.69304652e+03 1.07705099e+00 7.34127442e+03 
2.69157079e+03 1.07702124e+00 7.33725303e+03 
2.69009505e+03 1.07699131e+00 7.33323164e+03 
2.68861931e+03 1.07696118e+00 7.32921025e+03 
2.68714357e+03 1.07693087e+00 7.32518887e+03 
2.68566783e+03 1.07690037e+00 7.32116748e+03 
2.68419210e+03 1.07686969e+00 7.31714609e+03 
2.68271636e+03 1.07683883e+00 7.31312470e+03 
2.68124062e+03 1.07680778e+00 7.30910332e+03 
2.67976488e+03 1.07677655e+00 7.30508193e+03 
2.67828914e+03 1.07674515e+00 7.30106054e+03 
2.67681341e+03 1.07671357e+00 7.29703916e+03 
2.67533767e+03 1.07668181e+00 7.29301777e+03 
2.67386193e+03 1.07664988e+00 7.28899638e+03 
2.67238619e+03 1.07661777e+00 7.28497499e+03 
2.67091046e+03 1.07658550e+00 7.28095361e+03 
2.66943472e+03 1.07655306e+00 7.27693222e+03 
2.66795898e+03 1.07652044e+00 7.27291083e+03 
2.66648324e+03 1.07648767e+00 7.26888944e+03 
2.66500750e+03 1.07645472e+00 7.26486806e+03 
2.66353177e+03 1.07642162e+00 7.26084667e+03 
2.66205603e+03 1.07638835e+00 7.25682528e+03 
2.66058029e+03 1.07635492e+00 7.25280389e+03 
2.65910455e+03 1.07632134e+00 7.24878251e+03 
2.65762881e+03 1.07628759e+00 7.24476112e+03 
2.65615308e+03 1.07625369e+00 7.24073973e+03 
2.65467734e+03 1.07621964e+00 7.23671834e+03 
2.65320160e+03 1.07618543e+00 7.23269696e+03 
2.65172586e+03 1.07615108e+00 7.22867557e+03 
2.65025013e+03 1.07611657e+00 7.22465418e+03 
2.64877439e+03 1.07608192e+00 7.22063279e+03 
2.64729865e+03 1.07604712e+00 7.21661141e+03 
2.64582291e+03 1.07601218e+00 7.21259002e+03 
2.64434717e+03 1.07597709e+00 7.20856863e+03 
2.64287144e+03 1.07594186e+00 7.20454724e+03 
2.64139570e+03 1.07590649e+00 7.20052586e+03 
2.63991996e+03 1.07587098e+00 7.19650447e+03 
2.63844422e+03 1.07583534e+00 7.19248308e+03 
2.63696848e+03 1.07579955e+00 7.18846169e+03 
2.63549275e+03 1.07576364e+00 7.18444031e+03 
2.63401701e+03 1.07572759e+00 7.18041892e+03 
2.63254127e+03 1.07569141e+00 7.17639753e+03 
2.63106553e+03 1.07565510e+00 7.17237614e+03 
2.62958979e+03 1.07561866e+00 7.16835476e+03 
2.62811406e+03 1.07558210e+00 7.16433337e+03 
2.62663832e+03 1.07554541e+00 7.16031198e+03 
2.62516258e+03 1.07550860e+00 7.15629059e+03 
2.62368684e+03 1.07547166e+00 7.15226921e+03 
2.62221111e+03 1.07543460e+00 7.14824782e+03 
2.62073537e+03 1.07539742e+00 7.14422643e+03 
2.61925963e+03 1.07536012e+00 7.14020504e+03 
2.61778389e+03 1.07532271e+00 7.13618366e+03 
2.61630815e+03 1.07528518e+00 7.13216227e+03 
2.61483242e+03 1.07524753e+00 7.12814088e+03 
2.61335668e+03 1.07520978e+00 7.12411949e+03 
2.61188094e+03 1.07517191e+00 7.12009811e+03 
2.61040520e+03 1.07513393e+00 7.11607672e+03 
2.60892946e+03 1.07509584e+00 7.11205533e+03 
2.60745373e+03 1.07505764e+00 7.10803394e+03 
2.60597799e+03 1.07501933e+00 7.10401256e+03 
2.60450225e+03 1.07498092e+00 7.09999117e+03 
2.60302651e+03 1.07494241e+00 7.09596978e+03 
2.60155078e+03 1.07490379e+00 7.09194839e+03 
2.60007504e+03 1.07486507e+00 7.08792701e+03 
2.59859930e+03 1.07482625e+00 7.08390562e+03 
2.59712356e+03 1.07478733e+00 7.07988423e+03 
2.59564782e+03 1.07474831e+00 7.07586284e+03 
2.59417209e+03 1.07470919e+00 7.07184146e+03 
2.59269635e+03 1.07466998e+00 7.06782007e+03 
2.59122061e+03 1.07463067e+00 7.06379868e+03 
2.58974487e+03 1.07459127e+00 7.05977729e+03 
2.58826913e+03 1.07455178e+00 7.05575591e+03 
2.58679340e+03 1.07451219e+00 7.05173452e+03 
2.58531766e+03 1.07447251e+00 7.04771313e+03 
2.58384192e+03 1.07443275e+00 7.04369174e+03 
2.58236618e+03 1.07439289e+00 7.03967036e+03 
2.58089045e+03 1.07435295e+00 7.03564897e+03 
2.57941471e+03 1.07431292e+00 7.03162758e+03 
2.57793897e+03 1.07427280e+00 7.02760619e+03 
2.57646323e+03 1.07423260e+00 7.02358481e+03 
2.57498749e+03 1.07419232e+00 7.01956342e+03 
2.57351176e+03 1.07415195e+00 7.01554203e+03 
2.57203602e+03 1.07411150e+00 7.01152064e+03 
2.57056028e+03 1.07407097e+00 7.00749926e+03 
2.56908454e+03 1.07403036e+00 7.00347787e+03 
2.56760880e+03 1.07398967e+00 6.99945648e+03 
2.56613307e+03 1.07394890e+00 6.99543509e+03 
2.56465733e+03 1.07390805e+00 6.99141370e+03 
2.56318159e+03 1.07386713e+00 6.98739232e+03 
2.56170585e+03 1.07382613e+00 6.98337093e+03 
2.56023012e+03 1.07378506e+00 6.97934954e+03 
2.55875438e+03 1.07374391e+00 6.97532815e+03 
2.55727864e+03 1.07370268e+00 6.97130677e+03 
2.55580290e+03 1.07366139e+00 6.96728538e+03 
2.55432716e+03 1.07362002e+00 6.96326399e+03 
2.55285143e+03 1.07357858e+00 6.95924260e+03 
2.55137569e+03 1.07353707e+00 6.95522122e+03 
2.54989995e+03 1.07349549e+00 6.95119983e+03 
2.54842421e+03 1.07345384e+00 6.94717844e+03 
2.54694847e+03 1.07341212e+00 6.94315705e+03 
2.54547274e+03 1.07337033e+00 6.93913567e+03 
2.54399700e+03 1.07332848e+00 6.93511428e+03 
2.54252126e+03 1.07328656e+00 6.93109289e+03 
2.54104552e+03 1.07324457e+00 6.92707150e+03 
2.53956978e+03 1.07320252e+00 6.92305012e+03 
2.53809405e+03 1.07316040e+00 6.91902873e+03 
2.53661831e+03 1.07311821e+00 6.91500734e+03 
2.53514257e+03 1.07307597e+00 6.91098595e+03 
2.53366683e+03 1.07303366e+00 6.90696456e+03 
2.53219110e+03 1.07299128e+00 6.90294318e+03 
2.53071536e+03 1.07294884e+00 6.89892179e+03 
2.52923962e+03 1.07290635e+00 6.89490040e+03 
2.52776388e+03 1.07286379e+00 6.89087901e+03 
2.52628814e+03 1.07282116e+00 6.88685763e+03 
2.52481241e+03 1.07277848e+00 6.88283624e+03 
2.52333667e+03 1.07273574e+00 6.87881485e+03 
2.52186093e+03 1.07269294e+00 6.87479346e+03 
2.52038519e+03 1.07265007e+00 6.87077208e+03 
2.51890945e+03 1.07260715e+00 6.86675069e+03 
2.51743372e+03 1.07256417e+00 6.86272930e+03 
2.51595798e+03 1.07252113e+00 6.85870791e+03 
2.51448224e+03 1.07247804e+00 6.85468652e+03 
2.51300650e+03 1.07243488e+00 6.85066514e+03 
2.51153077e+03 1.07239167e+00 6.84664375e+03 
2.51005503e+03 1.07234840e+00 6.84262236e+03 
2.50857929e+03 1.07230508e+00 6.83860097e+03 
2.50710355e+03 1.07226170e+00 6.83457959e+03 
2.50562781e+03 1.07221826e+00 6.83055820e+03 
2.50415208e+03 1.07217477e+00 6.82653681e+03 
2.50267634e+03 1.07213122e+00 6.82251542e+03 
2.50120060e+03 1.07208761e+00 6.81849404e+03 
2.49972486e+03 1.07204395e+00 6.81447265e+03 
2.49824912e+03 1.07200024e+00 6.81045126e+03 
2.49677339e+03 1.07195647e+00 6.80642987e+03 
2.49529765e+03 1.07191264e+00 6.80240848e+03 
2.49382191e+03 1.07186877e+00 6.79838710e+03 
2.49234617e+03 1.07182483e+00 6.79436571e+03 
2.49087044e+03 1.07178085e+00 6.79034432e+03 
2.48939470e+03 1.07173681e+00 6.78632293e+03 
2.48791896e+03 1.07169271e+00 6.78230155e+03 
2.48644322e+03 1.07164856e+00 6.77828016e+03 
2.48496748e+03 1.07160436e+00 6.77425877e+03 
2.48349175e+03 1.07156011e+00 6.77023738e+03 
2.48201601e+03 1.07151580e+00 6.76621599e+03 
2.48054027e+03 1.07147144e+00 6.76219461e+03 
2.47906453e+03 1.07142702e+00 6.75817322e+03 
2.47758879e+03 1.07138255e+00 6.75415183e+03 
2.47611306e+03 1.07133803e+00 6.75013044e+03 
2.47463732e+03 1.07129346e+00 6.74610906e+03 
2.47316158e+03 1.07124883e+00 6.74208767e+03 
2.47168584e+03 1.07120415e+00 6.73806628e+03 
2.47021011e+03 1.07115942e+00 6.73404489e+03 
2.46873437e+03 1.07111463e+00 6.73002350e+03 
2.46725863e+03 1.07106979e+00 6.72600212e+03 
2.46578289e+03 1.07102490e+00 6.72198073e+03 
2.46430715e+03 1.07097996e+00 6.71795934e+03 
2.46283142e+03 1.07093496e+00 6.71393795e+03 
2.46135568e+03 1.07088991e+00 6.70991657e+03 
2.45987994e+03 1.07084480e+00 6.70589518e+03 
2.45840420e+03 1.07079965e+00 6.70187379e+03 
2.45692846e+03 1.07075444e+00 6.69785240e+03 
2.45545273e+03 1.07070917e+00 6.69383101e+03 
2.45397699e+03 1.07066386e+00 6.68980963e+03 
2.45250125e+03 1.07061848e+00 6.68578824e+03 
2.45102551e+03 1.07057306e+00 6.68176685e+03 
2.44954977e+03 1.07052758e+00 6.67774546e+03 
2.44807404e+03 1.07048205e+00 6.67372408e+03 
2.44659830e+03 1.07043646e+00 6.66970269e+03 
2.44512256e+03 1.07039082e+00 6.66568130e+03 
2.44364682e+03 1.07034513e+00 6.66165991e+03 
2.44217109e+03 1.07029938e+00 6.65763852e+03 
2.44069535e+03 1.07025358e+00 6.65361714e+03 
2.43921961e+03 1.07020772e+00 6.64959575e+03 
2.43774387e+03 1.07016181e+00 6.64557436e+03 
2.43626813e+03 1.07011584e+00 6.64155297e+03 
2.43479240e+03 1.07006981e+00 6.63753158e+03 
2.43331666e+03 1.07002373e+00 6.63351020e+03 
2.43184092e+03 1.06997760e+00 6.62948881e+03 
2.43036518e+03 1.06993141e+00 6.62546742e+03 
2.42888944e+03 1.06988516e+00 6.62144603e+03 
2.42741371e+03 1.06983886e+00 6.61742465e+03 
2.42593797e+03 1.06979250e+00 6.61340326e+03 
2.42446223e+03 1.06974608e+00 6.60938187e+03 
2.42298649e+03 1.06969961e+00 6.60536048e+03 
2.42151076e+03 1.06965308e+00 6.60133909e+03 
2.42003502e+03 1.06960649e+00 6.59731771e+03 
2.41855928e+03 1.06955984e+00 6.59329632e+03 
2.41708354e+03 1.06951314e+00 6.58927493e+03 
2.41560780e+03 1.06946638e+00 6.58525354e+03 
2.41413207e+03 1.06941955e+00 6.58123215e+03 
2.41265633e+03 1.06937267e+00 6.57721077e+03 
2.41118059e+03 1.06932573e+00 6.57318938e+03 
2.40970485e+03 1.06927873e+00 6.56916799e+03 
2.40822911e+03 1.06923167e+00 6.56514660e+03 
2.40675338e+03 1.06918455e+00 6.56112521e+03 
2.40527764e+03 1.06913737e+00 6.55710383e+03 
2.40380190e+03 1.06909013e+00 6.55308244e+03 
2.40232616e+03 1.06904283e+00 6.54906105e+03 
2.40085043e+03 1.06899547e+00 6.54503966e+03 
2.39937469e+03 1.06894804e+00 6.54101828e+03 
2.39789895e+03 1.06890055e+00 6.53699689e+03 
2.39642321e+03 1.06885300e+00 6.53297550e+03 
2.39494747e+03 1.06880539e+00 6.52895411e+03 
2.39347174e+03 1.06875771e+00 6.52493272e+03 
2.39199600e+03 1.06870997e+00 6.52091134e+03 
2.39052026e+03 1.06866217e+00 6.51688995e+03 
2.38904452e+03 1.06861430e+00 6.51286856e+03 
2.38756878e+03 1.06856637e+00 6.50884717e+03 
2.38609305e+03 1.06851837e+00 6.50482578e+03 
2.38461731e+03 1.06847030e+00 6.50080440e+03 
2.38314157e+03 1.06842217e+00 6.49678301e+03 
2.38166583e+03 1.06837397e+00 6.49276162e+03 
2.38019010e+03 1.06832571e+00 6.48874023e+03 
2.37871436e+03 1.06827738e+00 6.48471884e+03 
2.37723862e+03 1.06822898e+00 6.48069746e+03 
2.37576288e+03 1.06818051e+00 6.47667607e+03 
2.37428714e+03 1.06813198e+00 6.47265468e+03 
2.37281141e+03 1.06808337e+00 6.46863329e+03 
2.37133567e+03 1.06803470e+00 6.46461190e+03 
2.36985993e+03 1.06798596e+00 6.46059052e+03 
2.36838419e+03 1.06793714e+00 6.45656913e+03 
2.36690845e+03 1.06788826e+00 6.45254774e+03 
2.36543272e+03 1.06783930e+00 6.44852635e+03 
2.36395698e+03 1.06779027e+00 6.44450496e+03 
2.36248124e+03 1.06774117e+00 6.44048358e+03 
2.36100550e+03 1.06769200e+00 6.43646219e+03 
2.35952976e+03 1.06764276e+00 6.43244080e+03 
2.35805403e+03 1.06759344e+00 6.42841941e+03 
2.35657829e+03 1.06754404e+00 6.42439802e+03 
2.35510255e+03 1.06749458e+00 6.42037664e+03 
2.35362681e+03 1.06744503e+00 6.41635525e+03 
2.35215108e+03 1.06739542e+00 6.41233386e+03 
2.35067534e+03 1.06734572e+00 6.40831247e+03 
2.34919960e+03 1.06729595e+00 6.40429108e+03 
2.34772386e+03 1.06724610e+00 6.40026970e+03 
2.34624812e+03 1.06719618e+00 6.39624831e+03 
2.34477239e+03 1.06714618e+00 6.39222692e+03 
2.34329665e+03 1.06709609e+00 6.38820553e+03 
2.34182091e+03 1.06704593e+00 6.38418414e+03 
2.34034517e+03 1.06699569e+00 6.38016275e+03 
2.33886943e+03 1.06694537e+00 6.37614137e+03 
2.33739370e+03 1.06689497e+00 6.37211998e+03 
2.33591796e+03 1.06684449e+00 6.36809859e+03 
2.33444222e+03 1.06679393e+00 6.36407720e+03 
2.33296648e+03 1.06674328e+00 6.36005581e+03 
2.33149075e+03 1.06669255e+00 6.35603443e+03 
2.33001501e+03 1.06664174e+00 6.35201304e+03 
2.32853927e+03 1.06659084e+00 6.34799165e+03 
2.32706353e+03 1.06653986e+00 6.34397026e+03 
2.32558779e+03 1.06648880e+00 6.33994887e+03 
2.32411206e+03 1.06643764e+00 6.33592749e+03 
2.32263632e+03 1.06638641e+00 6.33190610e+03 
2.32116058e+03 1.06633508e+00 6.32788471e+03 
2.31968484e+03 1.06628367e+00 6.32386332e+03 
2.31820910e+03 1.06623217e+00 6.31984193e+03 
2.31673337e+03 1.06618058e+00 6.31582055e+03 
2.31525763e+03 1.06612891e+00 6.31179916e+03 
2.31378189e+03 1.06607714e+00 6.30777777e+03 
2.31230615e+03 1.06602528e+00 6.30375638e+03 
2.31083042e+03 1.06597334e+00 6.29973499e+03 
2.30935468e+03 1.06592130e+00 6.29571360e+03 
2.30787894e+03 1.06586917e+00 6.29169222e+03 
2.30640320e+03 1.06581694e+00 6.28767083e+03 
2.30492746e+03 1.06576463e+00 6.28364944e+03 
2.30345173e+03 1.06571222e+00 6.27962805e+03 
2.30197599e+03 1.06565971e+00 6.27560666e+03 
2.30050025e+03 1.06560711e+00 6.27158528e+03 
2.29902451e+03 1.06555442e+00 6.26756389e+03 
2.29754877e+03 1.06550163e+00 6.26354250e+03 
2.29607304e+03 1.06544874e+00 6.25952111e+03 
2.29459730e+03 1.06539575e+00 6.25549972e+03 
2.29312156e+03 1.06534267e+00 6.25147833e+03 
2.29164582e+03 1.06528949e+00 6.24745695e+03 
2.29017009e+03 1.06523621e+00 6.24343556e+03 
2.28869435e+03 1.06518282e+00 6.23941417e+03 
2.28721861e+03 1.06512934e+00 6.23539278e+03 
2.28574287e+03 1.06507576e+00 6.23137139e+03 
2.28426713e+03 1.06502207e+00 6.22735000e+03 
2.28279140e+03 1.06496828e+00 6.22332862e+03 
2.28131566e+03 1.06491439e+00 6.21930723e+03 
2.27983992e+03 1.06486040e+00 6.21528584e+03 
2.27836418e+03 1.06480630e+00 6.21126445e+03 
2.27688844e+03 1.06475209e+00 6.20724306e+03 
2.27541271e+03 1.06469778e+00 6.20322168e+03 
2.27393697e+03 1.06464337e+00 6.19920029e+03 
2.27246123e+03 1.06458884e+00 6.19517890e+03 
2.27098549e+03 1.06453421e+00 6.19115751e+03 
2.26950975e+03 1.06447947e+00 6.18713612e+03 
2.26803402e+03 1.06442462e+00 6.18311473e+03 
